shipment_id,origin,destination,distance_km,weather_condition,temperature,rainfall,traffic_level,route_type,package_weight,shipment_type,dispatch_time,historical_delay_rate,estimated_delivery_time,actual_delivery_time,delay_minutes,delay_status,traffic_score,weather_score,route_score,traffic_distance_interaction,weather_traffic_interaction,dispatch_hour,is_peak_hour,distance_category
1468,9,8,1177.3,3,23.7,13.2,3,1,44.8,1,2025-01-14 19:00:00,0.02,1569.7,1717.5,147.8,Moderate Delay,4,4,1,4709.2,16,19,1,3
1469,3,2,1142.6,5,36.8,61.8,0,0,26.5,1,2025-09-20 17:00:00,0.37,1523.5,1714.4,190.9,Severe Delay,3,5,4,3427.7999999999997,15,17,1,3
1470,1,5,738.0,5,14.5,14.1,0,1,14.4,0,2025-03-06 18:00:00,0.03,984.0,1095.9,111.9,Slight Delay,3,5,1,2214.0,15,18,1,0
1471,7,0,550.1,5,30.0,77.4,3,1,43.8,2,2025-01-29 14:00:00,0.53,733.5,874.9,141.4,Moderate Delay,4,5,1,2200.4,20,14,0,0
1472,3,8,502.0,5,44.7,61.8,1,3,41.9,1,2025-09-04 16:00:00,0.34,669.3,797.7,128.4,Moderate Delay,1,5,3,502.0,5,16,0,0
1473,7,1,1386.5,2,23.8,0.0,1,0,44.0,1,2025-03-15 21:00:00,0.59,1848.7,1966.9,118.2,Moderate Delay,1,2,4,1386.5,2,21,0,3
1474,1,6,54.3,2,37.2,0.0,2,3,16.8,1,2025-06-09 06:00:00,0.28,72.4,127.9,55.5,On Time,2,2,3,108.6,4,6,0,2
1475,9,2,689.0,0,44.9,0.0,1,1,41.4,2,2025-11-06 09:00:00,0.53,918.7,960.0,41.3,On Time,1,0,1,689.0,0,9,1,0
1476,0,3,766.4,1,27.7,2.6,2,1,44.5,0,2025-01-13 22:00:00,0.23,1021.9,1086.5,64.6,On Time,2,1,1,1532.8,2,22,0,0
1477,9,8,132.8,0,17.2,0.0,1,3,24.1,0,2025-09-05 11:00:00,0.26,177.1,187.3,10.2,On Time,1,0,3,132.8,0,11,0,1
1478,2,5,1574.9,4,34.4,31.6,3,1,44.4,0,2025-03-16 06:00:00,0.59,2099.9,2265.7,165.8,Moderate Delay,4,3,1,6299.6,12,6,0,3
1479,1,2,618.3,2,12.4,0.0,2,0,13.0,1,2025-12-25 12:00:00,0.12,824.4,899.1,74.7,Slight Delay,2,2,4,1236.6,4,12,0,0
1480,9,0,1975.8,4,25.4,53.7,0,1,3.0,1,2025-09-10 17:00:00,0.39,2634.4,2767.9,133.5,Moderate Delay,3,3,1,5927.4,9,17,1,3
1481,6,9,912.4,3,29.7,16.8,1,2,42.9,0,2025-08-06 10:00:00,0.55,1216.5,1314.1,97.6,Slight Delay,1,4,2,912.4,4,10,1,0
1482,7,4,1298.5,3,29.6,8.4,1,2,46.6,2,2025-10-25 15:00:00,0.38,1731.3,1847.5,116.2,Moderate Delay,1,4,2,1298.5,4,15,0,3
1483,7,0,1534.0,0,37.2,0.0,0,0,38.6,0,2025-08-23 14:00:00,0.14,2045.3,2146.9,101.6,Slight Delay,3,0,4,4602.0,0,14,0,3
1484,7,2,1936.2,4,13.6,42.3,2,3,21.7,1,2025-09-26 18:00:00,0.2,2581.6,2707.7,126.1,Moderate Delay,2,3,3,3872.4,6,18,1,3
1485,0,3,1722.8,1,22.6,1.6,2,3,26.1,1,2025-10-16 16:00:00,0.03,2297.1,2336.6,39.5,On Time,2,1,3,3445.6,2,16,0,3
1486,9,1,1434.7,4,29.4,13.2,0,2,46.6,2,2025-11-27 21:00:00,0.27,1912.9,2030.5,117.6,Moderate Delay,3,3,2,4304.1,9,21,0,3
1487,8,0,1094.3,5,25.4,34.3,2,3,33.8,2,2025-12-24 16:00:00,0.41,1459.1,1565.1,106.0,Slight Delay,2,5,3,2188.6,10,16,0,3
1488,5,4,60.1,5,35.2,37.9,3,1,39.4,2,2025-01-16 11:00:00,0.55,80.1,258.9,178.8,Severe Delay,4,5,1,240.4,20,11,0,2
1489,2,3,1370.4,2,21.8,0.0,1,2,19.4,1,2025-09-01 16:00:00,0.44,1827.2,1890.8,63.6,On Time,1,2,2,1370.4,2,16,0,3
1490,2,6,1277.3,0,20.2,0.0,2,2,39.7,0,2025-02-02 07:00:00,0.48,1703.1,1792.9,89.8,Slight Delay,2,0,2,2554.6,0,7,1,3
1491,5,6,90.8,0,10.6,0.0,1,1,16.4,0,2025-07-11 06:00:00,0.12,121.1,123.0,1.9,On Time,1,0,1,90.8,0,6,0,2
1492,1,8,1319.2,0,24.5,0.0,3,2,31.7,2,2025-11-23 12:00:00,0.23,1758.9,1894.8,135.9,Moderate Delay,4,0,2,5276.8,0,12,0,3
1493,2,4,749.8,3,24.5,52.2,3,3,45.8,2,2025-04-14 11:00:00,0.02,999.7,1138.9,139.2,Moderate Delay,4,4,3,2999.2,16,11,0,0
1494,8,5,1770.0,1,41.9,4.8,1,1,38.8,1,2025-12-09 09:00:00,0.54,2360.0,2429.0,69.0,On Time,1,1,1,1770.0,1,9,1,3
1495,2,7,390.1,1,32.3,3.7,1,3,46.4,0,2025-10-18 08:00:00,0.39,520.1,572.2,52.1,On Time,1,1,3,390.1,1,8,1,1
1496,4,1,703.1,2,28.3,0.0,3,0,18.3,2,2025-10-20 21:00:00,0.01,937.5,1071.9,134.4,Moderate Delay,4,2,4,2812.4,8,21,0,0
1497,0,4,1918.8,4,28.0,78.7,2,1,3.4,0,2025-08-07 18:00:00,0.35,2558.4,2646.6,88.2,Slight Delay,2,3,1,3837.6,6,18,1,3
1498,3,1,792.8,1,32.9,1.3,0,1,21.9,2,2025-09-13 13:00:00,0.03,1057.1,1124.0,66.9,On Time,3,1,1,2378.3999999999996,3,13,0,0
1499,7,5,419.8,4,15.4,41.1,1,0,26.7,0,2025-05-09 18:00:00,0.57,559.7,633.7,74.0,Slight Delay,1,3,4,419.8,3,18,1,1
1500,4,3,54.8,1,18.8,1.5,0,1,31.0,1,2025-10-22 13:00:00,0.1,73.1,125.4,52.3,On Time,3,1,1,164.39999999999998,3,13,0,2
1501,0,5,1902.9,4,30.4,64.7,3,1,21.8,1,2025-12-24 09:00:00,0.27,2537.2,2690.6,153.4,Moderate Delay,4,3,1,7611.6,12,9,1,3
1502,5,9,1311.0,4,34.8,63.4,1,1,28.4,0,2025-08-04 14:00:00,0.24,1748.0,1814.3,66.3,On Time,1,3,1,1311.0,3,14,0,3
1503,2,8,530.4,0,18.6,0.0,2,0,35.9,1,2025-06-18 07:00:00,0.31,707.2,772.0,64.8,On Time,2,0,4,1060.8,0,7,1,0
1504,2,0,1615.7,0,19.1,0.0,1,3,15.4,2,2025-08-02 08:00:00,0.4,2154.3,2211.3,57.0,On Time,1,0,3,1615.7,0,8,1,3
1505,0,9,524.5,1,15.5,3.5,0,1,5.1,2,2025-01-19 21:00:00,0.56,699.3,800.5,101.2,Slight Delay,3,1,1,1573.5,3,21,0,0
1506,0,2,1354.3,2,11.5,0.0,0,2,42.0,0,2025-06-05 13:00:00,0.1,1805.7,1913.8,108.1,Slight Delay,3,2,2,4062.8999999999996,6,13,0,3
1507,7,3,1464.3,0,18.3,0.0,2,2,17.5,1,2025-12-17 06:00:00,0.34,1952.4,1992.0,39.6,On Time,2,0,2,2928.6,0,6,0,3
1508,0,9,1094.5,0,23.0,0.0,3,2,39.6,1,2025-03-06 19:00:00,0.02,1459.3,1549.7,90.4,Slight Delay,4,0,2,4378.0,0,19,1,3
1509,8,5,1974.0,1,20.6,0.2,1,2,8.7,2,2025-11-12 17:00:00,0.24,2632.0,2694.6,62.6,On Time,1,1,2,1974.0,1,17,1,3
1510,4,2,618.1,4,35.0,50.9,3,1,21.6,2,2025-04-29 08:00:00,0.14,824.1,937.5,113.4,Slight Delay,4,3,1,2472.4,12,8,1,0
1511,5,7,1761.9,1,25.4,3.1,3,1,24.8,2,2025-05-08 07:00:00,0.52,2349.2,2500.6,151.4,Moderate Delay,4,1,1,7047.6,4,7,1,3
1512,3,7,1675.0,1,29.1,2.8,3,0,31.8,0,2025-01-23 16:00:00,0.26,2233.3,2374.4,141.1,Moderate Delay,4,1,4,6700.0,4,16,0,3
1513,4,2,646.3,4,15.6,35.7,2,2,33.2,0,2025-12-03 09:00:00,0.38,861.7,934.5,72.8,Slight Delay,2,3,2,1292.6,6,9,1,0
1514,3,1,1309.9,4,28.1,79.4,2,2,3.2,1,2025-07-02 13:00:00,0.29,1746.5,1831.3,84.8,Slight Delay,2,3,2,2619.8,6,13,0,3
1515,9,6,1894.6,4,21.8,53.0,0,0,26.9,1,2025-05-17 16:00:00,0.49,2526.1,2689.7,163.6,Moderate Delay,3,3,4,5683.799999999999,9,16,0,3
1516,0,5,1993.1,0,20.5,0.0,1,3,16.6,0,2025-12-28 21:00:00,0.11,2657.5,2736.5,79.0,Slight Delay,1,0,3,1993.1,0,21,0,3
1517,6,3,1704.0,1,11.7,2.5,2,0,35.1,0,2025-10-11 12:00:00,0.33,2272.0,2354.6,82.6,Slight Delay,2,1,4,3408.0,2,12,0,3
1518,3,8,1614.4,2,32.9,0.0,2,1,22.1,2,2025-12-24 20:00:00,0.39,2152.5,2238.2,85.7,Slight Delay,2,2,1,3228.8,4,20,1,3
1519,9,3,817.9,0,35.3,0.0,3,1,34.4,0,2025-05-23 18:00:00,0.58,1090.5,1195.5,105.0,Slight Delay,4,0,1,3271.6,0,18,1,0
1520,6,3,1061.3,0,18.1,0.0,0,2,2.9,0,2025-01-10 18:00:00,0.34,1415.1,1495.9,80.8,Slight Delay,3,0,2,3183.8999999999996,0,18,1,3
1521,8,0,1170.7,0,38.5,0.0,2,0,21.4,0,2025-04-05 19:00:00,0.54,1560.9,1648.0,87.1,Slight Delay,2,0,4,2341.4,0,19,1,3
1522,0,7,1220.1,2,27.1,0.0,0,1,5.3,1,2025-06-28 06:00:00,0.24,1626.8,1730.2,103.4,Slight Delay,3,2,1,3660.2999999999997,6,6,0,3
1523,5,4,1303.9,4,20.1,68.4,2,1,24.9,0,2025-11-15 19:00:00,0.3,1738.5,1815.9,77.4,Slight Delay,2,3,1,2607.8,6,19,1,3
1524,8,7,1745.3,0,27.9,0.0,3,3,28.5,1,2025-08-26 19:00:00,0.0,2327.1,2412.7,85.6,Slight Delay,4,0,3,6981.2,0,19,1,3
1525,5,0,1293.8,4,18.0,16.8,2,2,31.6,0,2025-05-02 10:00:00,0.54,1725.1,1842.9,117.8,Moderate Delay,2,3,2,2587.6,6,10,1,3
1526,7,4,858.1,2,31.6,0.0,0,1,17.4,2,2025-10-05 15:00:00,0.02,1144.1,1248.3,104.2,Slight Delay,3,2,1,2574.3,6,15,0,0
1527,4,9,552.4,0,18.5,0.0,0,3,15.2,0,2025-12-04 14:00:00,0.35,736.5,829.3,92.8,Slight Delay,3,0,3,1657.1999999999998,0,14,0,0
1528,5,7,1334.3,0,33.9,0.0,0,3,24.3,0,2025-04-02 20:00:00,0.4,1779.1,1870.9,91.8,Slight Delay,3,0,3,4002.8999999999996,0,20,1,3
1529,9,7,1484.0,3,12.7,74.1,1,2,48.7,2,2025-07-03 21:00:00,0.36,1978.7,2083.6,104.9,Slight Delay,1,4,2,1484.0,4,21,0,3
1530,0,2,609.4,3,25.4,28.6,1,1,19.0,0,2025-11-09 16:00:00,0.37,812.5,870.6,58.1,On Time,1,4,1,609.4,4,16,0,0
1531,3,0,1583.0,1,28.7,2.9,0,3,3.1,0,2025-09-11 10:00:00,0.15,2110.7,2221.0,110.3,Slight Delay,3,1,3,4749.0,3,10,1,3
1532,2,1,1043.4,1,41.7,3.9,1,0,45.5,2,2025-12-02 07:00:00,0.13,1391.2,1456.5,65.3,On Time,1,1,4,1043.4,1,7,1,3
1533,1,5,1620.1,3,31.4,19.5,0,1,23.9,1,2025-04-27 07:00:00,0.41,2160.1,2295.9,135.8,Moderate Delay,3,4,1,4860.299999999999,12,7,1,3
1534,6,4,1611.1,0,17.5,0.0,0,1,26.6,1,2025-05-01 17:00:00,0.14,2148.1,2221.1,73.0,Slight Delay,3,0,1,4833.299999999999,0,17,1,3
1535,3,1,1456.3,5,29.2,33.8,3,1,32.6,1,2025-02-09 13:00:00,0.54,1941.7,2074.5,132.8,Moderate Delay,4,5,1,5825.2,20,13,0,3
1536,2,8,1185.1,5,22.7,51.0,0,2,44.0,2,2025-11-25 19:00:00,0.57,1580.1,1741.5,161.4,Moderate Delay,3,5,2,3555.2999999999997,15,19,1,3
1537,6,1,311.4,0,15.0,0.0,0,3,8.8,0,2025-07-28 17:00:00,0.03,415.2,484.7,69.5,On Time,3,0,3,934.1999999999999,0,17,1,1
1538,9,6,1452.1,5,12.5,56.1,1,0,34.5,0,2025-01-23 15:00:00,0.54,1936.1,2051.5,115.4,Moderate Delay,1,5,4,1452.1,5,15,0,3
1539,1,7,1053.3,0,38.6,0.0,2,3,10.7,1,2025-09-18 17:00:00,0.32,1404.4,1476.1,71.7,Slight Delay,2,0,3,2106.6,0,17,1,3
1540,2,9,77.4,5,30.1,67.9,1,0,36.3,0,2025-11-29 08:00:00,0.08,103.2,207.4,104.2,Slight Delay,1,5,4,77.4,5,8,1,2
1541,3,6,1703.9,5,38.9,60.9,3,1,31.9,1,2025-01-27 21:00:00,0.41,2271.9,2497.1,225.2,Severe Delay,4,5,1,6815.6,20,21,0,3
1542,0,5,1987.9,3,34.1,7.6,0,3,41.4,2,2025-10-22 15:00:00,0.17,2650.5,2789.1,138.6,Moderate Delay,3,4,3,5963.700000000001,12,15,0,3
1543,2,8,1274.0,1,38.5,1.5,0,0,11.1,0,2025-06-11 09:00:00,0.4,1698.7,1814.3,115.6,Moderate Delay,3,1,4,3822.0,3,9,1,3
1544,2,0,876.6,2,18.0,0.0,3,3,13.1,2,2025-06-30 22:00:00,0.3,1168.8,1349.1,180.3,Severe Delay,4,2,3,3506.4,8,22,0,0
1545,3,8,1946.0,2,29.6,0.0,3,0,13.1,0,2025-08-03 13:00:00,0.14,2594.7,2773.4,178.7,Severe Delay,4,2,4,7784.0,8,13,0,3
1546,5,1,736.9,5,42.7,69.7,2,2,14.6,1,2025-10-27 10:00:00,0.09,982.5,1093.4,110.9,Slight Delay,2,5,2,1473.8,10,10,1,0
1547,5,6,143.2,4,41.4,7.8,0,3,47.7,2,2025-02-11 19:00:00,0.4,190.9,288.5,97.6,Slight Delay,3,3,3,429.59999999999997,9,19,1,1
1548,8,5,1648.7,1,33.2,0.8,3,0,36.8,2,2025-08-21 06:00:00,0.44,2198.3,2358.5,160.2,Moderate Delay,4,1,4,6594.8,4,6,0,3
1549,1,3,1595.0,3,31.8,28.6,0,2,8.6,1,2025-02-21 10:00:00,0.02,2126.7,2243.5,116.8,Moderate Delay,3,4,2,4785.0,12,10,1,3
1550,7,9,90.7,0,22.8,0.0,2,1,24.2,2,2025-09-21 22:00:00,0.11,120.9,147.0,26.1,On Time,2,0,1,181.4,0,22,0,2
1551,8,9,1917.4,4,12.9,53.3,2,2,48.6,1,2025-10-13 13:00:00,0.59,2556.5,2703.4,146.9,Moderate Delay,2,3,2,3834.8,6,13,0,3
1552,6,3,1485.1,4,33.2,67.0,0,1,34.4,1,2025-01-24 08:00:00,0.32,1980.1,2087.0,106.9,Slight Delay,3,3,1,4455.299999999999,9,8,1,3
1553,4,0,1399.5,3,42.8,17.4,3,2,32.6,0,2025-09-02 10:00:00,0.15,1866.0,2021.9,155.9,Moderate Delay,4,4,2,5598.0,16,10,1,3
1554,1,5,1782.1,0,43.8,0.0,2,1,4.0,1,2025-10-31 17:00:00,0.28,2376.1,2414.2,38.1,On Time,2,0,1,3564.2,0,17,1,3
1555,9,8,1329.2,4,34.6,15.3,3,0,40.7,1,2025-10-29 14:00:00,0.41,1772.3,1955.0,182.7,Severe Delay,4,3,4,5316.8,12,14,0,3
1556,3,6,1436.0,4,42.5,64.8,3,3,30.7,2,2025-10-16 22:00:00,0.07,1914.7,2068.4,153.7,Moderate Delay,4,3,3,5744.0,12,22,0,3
1557,0,5,1473.3,3,20.0,27.3,0,3,23.7,0,2025-06-13 11:00:00,0.01,1964.4,2107.0,142.6,Moderate Delay,3,4,3,4419.9,12,11,0,3
1558,1,7,900.8,2,21.9,0.0,2,2,42.5,1,2025-05-23 16:00:00,0.29,1201.1,1271.6,70.5,On Time,2,2,2,1801.6,4,16,0,0
1559,3,8,1029.3,4,28.3,21.1,2,1,36.1,0,2025-05-21 21:00:00,0.05,1372.4,1418.5,46.1,On Time,2,3,1,2058.6,6,21,0,3
1560,9,2,423.5,1,11.1,2.6,0,3,4.7,1,2025-02-24 13:00:00,0.28,564.7,644.8,80.1,Slight Delay,3,1,3,1270.5,3,13,0,1
1561,6,1,1791.5,0,11.2,0.0,2,0,40.7,2,2025-11-03 07:00:00,0.34,2388.7,2517.7,129.0,Moderate Delay,2,0,4,3583.0,0,7,1,3
1562,0,5,656.7,1,30.0,1.2,1,2,7.6,2,2025-07-09 12:00:00,0.22,875.6,924.0,48.4,On Time,1,1,2,656.7,1,12,0,0
1563,6,9,1810.8,2,29.9,0.0,3,0,39.1,0,2025-06-01 09:00:00,0.48,2414.4,2589.1,174.7,Severe Delay,4,2,4,7243.2,8,9,1,3
1564,3,0,681.3,3,11.3,67.4,3,3,42.6,2,2025-03-12 14:00:00,0.38,908.4,1082.9,174.5,Severe Delay,4,4,3,2725.2,16,14,0,0
1565,3,8,1466.5,0,39.0,0.0,2,1,37.4,0,2025-03-22 22:00:00,0.38,1955.3,2012.3,57.0,On Time,2,0,1,2933.0,0,22,0,3
1566,4,6,565.8,3,17.7,44.6,1,3,8.9,2,2025-08-10 09:00:00,0.48,754.4,828.3,73.9,Slight Delay,1,4,3,565.8,4,9,1,0
1567,0,4,1620.3,1,37.0,1.1,1,1,31.0,2,2025-03-12 18:00:00,0.15,2160.4,2227.1,66.7,On Time,1,1,1,1620.3,1,18,1,3
1568,2,6,1917.9,4,30.9,52.7,3,0,42.5,0,2025-04-06 21:00:00,0.4,2557.2,2720.3,163.1,Moderate Delay,4,3,4,7671.6,12,21,0,3
1569,6,1,922.3,1,44.9,3.1,1,0,39.4,2,2025-08-11 08:00:00,0.2,1229.7,1297.1,67.4,On Time,1,1,4,922.3,1,8,1,0
1570,9,5,1832.1,5,41.4,77.8,2,0,33.5,2,2025-08-03 14:00:00,0.58,2442.8,2621.2,178.4,Severe Delay,2,5,4,3664.2,10,14,0,3
1571,5,8,392.3,2,10.1,0.0,2,3,36.1,0,2025-09-29 11:00:00,0.26,523.1,590.6,67.5,On Time,2,2,3,784.6,4,11,0,1
1572,6,2,460.2,4,17.5,35.7,3,2,49.6,1,2025-07-20 17:00:00,0.0,613.6,700.4,86.8,Slight Delay,4,3,2,1840.8,12,17,1,1
1573,0,9,314.3,4,24.2,12.7,1,0,26.9,2,2025-05-28 19:00:00,0.06,419.1,474.8,55.7,On Time,1,3,4,314.3,3,19,1,1
1574,9,4,1038.7,1,26.4,3.7,3,1,41.7,2,2025-08-26 16:00:00,0.45,1384.9,1514.0,129.1,Moderate Delay,4,1,1,4154.8,4,16,0,3
1575,3,8,282.3,2,40.2,0.0,3,0,30.9,0,2025-09-08 19:00:00,0.21,376.4,526.6,150.2,Moderate Delay,4,2,4,1129.2,8,19,1,1
1576,2,7,1600.3,4,28.4,11.8,0,0,29.4,0,2025-02-01 16:00:00,0.37,2133.7,2263.3,129.6,Moderate Delay,3,3,4,4800.9,9,16,0,3
1577,6,8,820.4,3,37.2,76.5,3,2,4.4,0,2025-07-24 14:00:00,0.32,1093.9,1239.7,145.8,Moderate Delay,4,4,2,3281.6,16,14,0,0
1578,7,4,1931.7,3,16.3,49.6,2,3,21.6,1,2025-01-24 15:00:00,0.2,2575.6,2718.4,142.8,Moderate Delay,2,4,3,3863.4,8,15,0,3
1579,9,8,1507.3,1,36.6,1.9,2,0,37.7,1,2025-02-26 16:00:00,0.23,2009.7,2075.8,66.1,On Time,2,1,4,3014.6,2,16,0,3
1580,1,5,1715.6,0,28.3,0.0,1,2,18.4,2,2025-12-27 16:00:00,0.15,2287.5,2299.5,12.0,On Time,1,0,2,1715.6,0,16,0,3
1581,4,5,771.7,0,22.6,0.0,1,0,19.9,0,2025-10-02 12:00:00,0.48,1028.9,1070.9,42.0,On Time,1,0,4,771.7,0,12,0,0
1582,1,5,1623.4,3,18.5,71.2,2,3,28.3,2,2025-07-11 16:00:00,0.37,2164.5,2333.3,168.8,Moderate Delay,2,4,3,3246.8,8,16,0,3
1583,8,2,1103.8,5,12.2,11.7,2,1,41.6,2,2025-01-11 22:00:00,0.04,1471.7,1579.2,107.5,Slight Delay,2,5,1,2207.6,10,22,0,3
1584,3,5,1021.7,3,27.8,59.4,3,1,25.2,2,2025-05-25 15:00:00,0.37,1362.3,1533.1,170.8,Severe Delay,4,4,1,4086.8,16,15,0,3
1585,7,6,78.9,2,27.6,0.0,2,1,40.3,0,2025-03-05 18:00:00,0.33,105.2,176.6,71.4,Slight Delay,2,2,1,157.8,4,18,1,2
1586,8,1,1588.9,2,19.0,0.0,0,1,22.5,2,2025-02-07 22:00:00,0.4,2118.5,2253.3,134.8,Moderate Delay,3,2,1,4766.700000000001,6,22,0,3
1587,8,7,1446.9,0,33.0,0.0,2,1,8.2,1,2025-10-29 18:00:00,0.16,1929.2,1966.2,37.0,On Time,2,0,1,2893.8,0,18,1,3
1588,2,4,1837.8,4,16.7,64.6,3,1,48.4,0,2025-05-21 20:00:00,0.44,2450.4,2609.7,159.3,Moderate Delay,4,3,1,7351.2,12,20,1,3
1589,2,3,34.1,4,33.9,25.2,3,2,40.9,0,2025-08-08 08:00:00,0.22,45.5,188.5,143.0,Moderate Delay,4,3,2,136.4,12,8,1,2
1590,2,9,713.4,5,37.0,51.7,0,2,24.1,0,2025-12-26 22:00:00,0.47,951.2,1103.9,152.7,Moderate Delay,3,5,2,2140.2,15,22,0,0
1591,2,9,827.9,0,44.4,0.0,3,2,19.3,0,2025-10-07 09:00:00,0.38,1103.9,1254.4,150.5,Moderate Delay,4,0,2,3311.6,0,9,1,0
1592,9,2,1350.1,5,20.2,41.7,1,2,6.0,2,2025-08-17 17:00:00,0.28,1800.1,1903.9,103.8,Slight Delay,1,5,2,1350.1,5,17,1,3
1593,9,3,1841.4,2,28.6,0.0,0,3,20.1,2,2025-11-19 08:00:00,0.32,2455.2,2605.3,150.1,Moderate Delay,3,2,3,5524.200000000001,6,8,1,3
1594,3,5,312.3,1,10.9,4.9,2,2,14.3,1,2025-05-08 08:00:00,0.55,416.4,471.5,55.1,On Time,2,1,2,624.6,2,8,1,1
1595,1,9,824.2,5,31.2,37.9,3,0,46.7,2,2025-09-10 14:00:00,0.32,1098.9,1315.9,217.0,Severe Delay,4,5,4,3296.8,20,14,0,0
1596,8,6,655.9,2,24.8,0.0,0,0,49.1,2,2025-06-14 19:00:00,0.09,874.5,963.3,88.8,Slight Delay,3,2,4,1967.6999999999998,6,19,1,0
1597,7,4,794.6,2,12.3,0.0,2,2,19.7,1,2025-09-13 16:00:00,0.09,1059.5,1116.2,56.7,On Time,2,2,2,1589.2,4,16,0,0
1598,2,8,1971.3,3,22.8,63.4,3,1,16.6,2,2025-08-06 08:00:00,0.29,2628.4,2800.4,172.0,Severe Delay,4,4,1,7885.2,16,8,1,3
1599,8,1,1387.0,0,15.1,0.0,2,1,29.8,2,2025-04-12 20:00:00,0.54,1849.3,1926.1,76.8,Slight Delay,2,0,1,2774.0,0,20,1,3
1600,3,7,1864.6,3,42.5,5.6,3,0,46.1,1,2025-09-26 21:00:00,0.03,2486.1,2659.1,173.0,Severe Delay,4,4,4,7458.4,16,21,0,3
1601,1,5,1870.1,3,18.4,25.6,3,1,46.1,0,2025-03-02 19:00:00,0.05,2493.5,2664.7,171.2,Severe Delay,4,4,1,7480.4,16,19,1,3
1602,6,4,1099.5,5,33.4,75.6,0,3,37.1,1,2025-11-29 11:00:00,0.32,1466.0,1639.1,173.1,Severe Delay,3,5,3,3298.5,15,11,0,3
1603,1,4,1680.2,5,16.5,46.6,2,3,36.3,1,2025-11-06 14:00:00,0.54,2240.3,2412.2,171.9,Severe Delay,2,5,3,3360.4,10,14,0,3
1604,9,0,1562.6,1,29.7,5.0,0,0,23.1,2,2025-09-26 21:00:00,0.43,2083.5,2187.4,103.9,Slight Delay,3,1,4,4687.799999999999,3,21,0,3
1605,7,8,233.5,3,23.8,60.0,2,0,46.1,0,2025-02-04 06:00:00,0.15,311.3,408.3,97.0,Slight Delay,2,4,4,467.0,8,6,0,1
1606,6,2,195.1,1,35.5,3.0,1,2,33.2,0,2025-02-18 07:00:00,0.54,260.1,335.6,75.5,Slight Delay,1,1,2,195.1,1,7,1,1
1607,5,9,235.6,5,26.1,64.1,2,1,1.9,0,2025-11-22 13:00:00,0.03,314.1,374.3,60.2,On Time,2,5,1,471.2,10,13,0,1
1608,4,7,545.3,1,32.8,2.8,0,3,18.4,0,2025-10-27 15:00:00,0.38,727.1,834.1,107.0,Slight Delay,3,1,3,1635.8999999999999,3,15,0,0
1609,4,9,1421.6,4,16.4,13.7,2,1,42.0,1,2025-03-20 09:00:00,0.47,1895.5,1956.1,60.6,On Time,2,3,1,2843.2,6,9,1,3
1610,2,4,960.8,1,24.8,2.2,0,1,2.7,2,2025-09-25 18:00:00,0.22,1281.1,1350.8,69.7,On Time,3,1,1,2882.3999999999996,3,18,1,0
1611,4,6,1136.5,2,43.3,0.0,3,0,5.9,2,2025-01-02 13:00:00,0.02,1515.3,1706.0,190.7,Severe Delay,4,2,4,4546.0,8,13,0,3
1612,2,3,1275.5,5,40.6,61.0,2,0,25.1,2,2025-09-01 06:00:00,0.28,1700.7,1855.3,154.6,Moderate Delay,2,5,4,2551.0,10,6,0,3
1613,4,3,987.3,0,38.8,0.0,2,2,14.3,0,2025-12-07 21:00:00,0.31,1316.4,1364.1,47.7,On Time,2,0,2,1974.6,0,21,0,0
1614,4,6,1989.8,5,20.6,22.9,1,0,28.6,1,2025-07-21 18:00:00,0.5,2653.1,2801.8,148.7,Moderate Delay,1,5,4,1989.8,5,18,1,3
1615,8,0,1830.2,4,27.2,38.6,0,3,48.7,1,2025-02-10 12:00:00,0.59,2440.3,2568.5,128.2,Moderate Delay,3,3,3,5490.6,9,12,0,3
1616,1,4,1428.2,2,34.9,0.0,2,2,6.2,1,2025-08-15 21:00:00,0.34,1904.3,1998.3,94.0,Slight Delay,2,2,2,2856.4,4,21,0,3
1617,6,3,1023.9,5,37.1,57.9,3,3,6.4,2,2025-01-13 17:00:00,0.35,1365.2,1578.2,213.0,Severe Delay,4,5,3,4095.6,20,17,1,3
1618,9,4,1813.9,2,22.6,0.0,3,0,3.6,1,2025-10-14 12:00:00,0.36,2418.5,2615.2,196.7,Severe Delay,4,2,4,7255.6,8,12,0,3
1619,8,4,242.0,1,23.3,3.9,1,0,21.2,0,2025-07-04 22:00:00,0.58,322.7,379.5,56.8,On Time,1,1,4,242.0,1,22,0,1
1620,2,7,1082.0,5,20.1,31.3,0,3,17.5,2,2025-07-08 14:00:00,0.2,1442.7,1592.9,150.2,Moderate Delay,3,5,3,3246.0,15,14,0,3
1621,0,7,1680.4,5,36.0,74.8,0,1,8.7,1,2025-05-21 21:00:00,0.09,2240.5,2406.8,166.3,Moderate Delay,3,5,1,5041.200000000001,15,21,0,3
1622,8,7,876.8,2,33.8,0.0,0,3,22.8,1,2025-01-30 06:00:00,0.2,1169.1,1268.0,98.9,Slight Delay,3,2,3,2630.3999999999996,6,6,0,0
1623,9,0,722.2,3,11.6,79.0,2,2,13.6,1,2025-11-28 09:00:00,0.08,962.9,1036.8,73.9,Slight Delay,2,4,2,1444.4,8,9,1,0
1624,7,8,1455.2,0,31.4,0.0,2,0,6.4,2,2025-02-12 19:00:00,0.1,1940.3,2004.5,64.2,On Time,2,0,4,2910.4,0,19,1,3
